tier,BZ_id,BZ_title,TMI_id,TMI_title,title_sim,doc_sim,shared
A,I43B,Milky Way is a serpent or fish,A778.6,Milky Way As The Sperma Of The Gods,0.763,0.515,2
A,K107E,The long pregnancy,T574.2,Long Pregnancy: Seven Years,0.763,0.589,2
A,L15D,The external soul,E155.3,Nightly Resuscitation Of Man With External Soul,0.762,0.414,2
A,K85C,The four-legged horse is faster than the three-legged one,E423.1.3.1,Revenant As Three-Legged Horse,0.762,0.467,2
A,I25,The bribed guards,R211.9,Escape From Prison Because Of Bribed Guards,0.760,0.447,2
A,K157,Robbers killed one by one,P475.2,Robbers Defeated And Killed,0.760,0.428,2
A,K100B,A grateful dead,R163,Rescue By Grateful Dead Man,0.760,0.432,2
A,K32E,"The gold, the silver, the wood",F855.3.2,Dogs Of Gold And Silver,0.759,0.511,2
A,I114,The golden fleece,B101.3,Ram With Golden Fleece,0.759,0.716,2
A,L93B,Helpful rabbit,B437.4,Helpful Rabbit (Hare),0.758,0.662,2
A,I20C,Dwarfs live in the underworld,F451.4.2.4,Dwarfs Live In A Church,0.758,0.562,2
A,M153B,Wolf rides a horse,E723.7.7,Wraith Rides Horse,0.756,0.447,2
A,K65c1,Separating the rich from the poor,T91.5,Rich And Poor In Love,0.755,0.373,2
A,M75C,Treasure on mountain top,F752,Mountain Of Treasure,0.665,0.754,2
A,L15D,The external soul,K975.2,Secret Of External Soul Learned By Deception,0.753,0.454,2
A,F51,The clandestine lover,Q256,Punishment For Clandestine Lover Of Princess,0.752,0.494,2
A,I20C,Dwarfs live in the underworld,F451.4.1.12,Dwarfs Live In Stones,0.752,0.556,2
A,C6G,The diver is a wild boar,G352.2,Wild Boar As Ogre,0.751,0.536,2
A,L15e1,The sword thrown into a lake,D878.2,Magic Sword Thrown Into Lake By Dying Hero,0.751,0.397,3
A,C6D,The aquisition of the earth from the lower world,R47,Captivity In Lower World,0.751,0.436,2
A,L110B,Stomach devours an oak tree,D950.2,Magic Oak Tree,0.751,0.480,2
A,L15D,The external soul,M354,Prophecy That Child Will Have External Soul,0.750,0.448,2
A,B43A,Person created from many objects,F642.3,Person Can See Through Opaque Objects,0.750,0.624,2
A,I20C,Dwarfs live in the underworld,F451.4.1,Dwarfs Live Under The Ground,0.749,0.474,2
A,M57c1,Gold-producing bear,F166.2,Gold-Producing Spring In Otherworld,0.749,0.491,2
A,I4E,Storm-god as rider of the clouds,A281,Storm-God,0.749,0.619,2
A,I11a,The earth was put on the back of a turtle (frog),A815,Earth From Turtle's Back,0.748,0.463,2
A,K107,Lost husband found,G691.4,Lost Husband's Bones Found Among Cannibals,0.748,0.480,2
A,G12A,Plants from drops of blood,D457.1.3,Transformation: Drops Of Blood To Flowers,0.748,0.489,2
A,C6D,The aquisition of the earth from the lower world,F95,Path To Lower World,0.747,0.371,2
A,M72,Hand in animal’s anus,K1036.1,Dupe Told He Can Get Meat By Putting Hand Up Animal's Anus: Animal Drags Him,0.747,0.602,2
A,I93,Milky Way is the backbone,A778,Origin Of The Milky Way,0.747,0.696,2
A,K1i,Tree to descend from a rock,D1413.1,Tree From Which One Cannot Descend,0.745,0.429,2
A,M75C,Treasure on mountain top,N511.3.1,Treasure Of Mountain Spirit,0.743,0.482,2
A,L116A,Doe with golden horns,B15.3.2.3,Ox With Golden Horns,0.743,0.470,2
A,I132B,Bride of the Sun transformed,A718.4,Sun From Transformed Maggots,0.742,0.583,2
A,G12A,Plants from drops of blood,D1812.5.1.1.5,Drops Of Blood Presage Slaughter,0.742,0.556,2
A,K73C,A girl in a bird's nest,A2431.2,Why Bird Has No Nest,0.741,0.478,2
A,M39a9,Soup with parsley and onions,J2462.1,The Dog Parsley In The Soup,0.741,0.426,2
A,H36F,Raven is a failed messenger,B291.1.1,Raven As Messenger,0.741,0.623,2
A,J6,Children of murdered woman grow up with her murderers,S302,Children Murdered,0.740,0.461,2
A,C6D,The aquisition of the earth from the lower world,F80.1.2,Darkness Of Lower World,0.740,0.434,2
A,B87B,A harnessed wolf,X1216.1,The Wolf Harnessed,0.740,0.593,2
A,E5C,People from the sky,F205,Little People From The Sky,0.738,0.466,2
A,I109,Milky Way is the path of the Sun,A778.2.1,Milky Way As Path Of Souls (Demons),0.738,0.630,3
A,D1A,Mother-in-law is the Fire,C171,Mother-In-Law Tabu,0.738,0.493,2
A,A46a,The Sun and Moon are eyes of a deity,A714.7,Sun And Moon As Eyes Of Rama Which He Tore Out After His Brother's Death,0.737,0.428,3
A,B9,Water in the tree trunk,A139.8.1,God As A Tree Trunk,0.737,0.545,2
A,M39a4h,The lost camel of the king,B240.11,Camel As King Of Animals,0.737,0.465,2
A,I109,Milky Way is the path of the Sun,A778.7,Milky Way As Path Of A Bird Of Passage,0.737,0.713,3
A,A38A,Snare of pubic hair,D1311.20,Oracular Pubic Hair,0.736,0.662,2
A,C6G,The diver is a wild boar,X1233.1.2,The Great Wild-Boar,0.736,0.513,2
A,M29J,Trickster is a water bird,D413.2,Transformation: Raven To Water Bird,0.736,0.402,2
A,A40,The Sun or Moon marry toad,R9.1.3,Sun And Moon Imprison Each Other,0.735,0.646,2
A,I98A,The Pleiades are a hen with its chickens,D1620.2.2,Automatic Hen And Chickens Of Gold,0.735,0.565,2
A,I4d1,Storm-god’s stolen tendons,A281,Storm-God,0.734,0.646,2
A,K38f5,Fire-breathing horse,B15.5.1,Horse With Fire-Breathing Nostrils,0.733,0.606,2
A,J32A,To guard father’s grave,D842.2,Magic Object Found On Father's Grave,0.732,0.357,2
A,K172,Deaf bride without hands and feet,A1311,Origin Of Hands And Feet,0.732,0.461,2
A,K80a5,A wild boar and the fratricide,G352.2,Wild Boar As Ogre,0.731,0.492,2
A,I58,Milky Way is the way of birds,A778,Origin Of The Milky Way,0.731,0.625,2
A,I32A,Tree of human life,A1300,Ordering Of Human Life,0.730,0.484,2
A,H9,Strong and weak,J420,Association Of Strong And Weak,0.730,0.460,2
A,K27g1,Cleaning of the stable,H1102,Task: Cleaning Augean Stable,0.729,0.473,2
A,K93b1,Conception from eaten fish,F826.2,Ambergris Made From Bitumen Eaten By Fish,0.728,0.538,2
A,I28A,Animals produce earthquakes,D2148.2,Saint Is Able To Produce Earthquakes At Will,0.728,0.513,2
A,M136D,The air castles,J2060.1,Quarrel And Fight Over Details Of Air-Castles,0.728,0.426,2
A,K27q1,Lion’s milk in the lion’s skin,H1361,Quest For Lion's Milk,0.727,0.500,2
A,K113A,To take wife where arrow falls,E761.7.12,Life Token: Arrow Falls Down,0.727,0.430,2
A,K27z1,"Bird, horse and princess",B41,Bird-Horse,0.727,0.408,2
A,I9,Colors of the cardinal directions,E481.6,Land Of Dead In One Of The Cardinal Directions,0.727,0.657,2
A,M30B,Birds give and take back their feathers,Q597.2,Birds Take Back Their Feathers From Ungrateful Wolf To Whom They Have Lent Them,0.727,0.504,2
A,A27,Crowns of the Sun and Moon,R9.1.3,Sun And Moon Imprison Each Other,0.727,0.543,2
A,I93,Milky Way is the backbone,A778.6,Milky Way As The Sperma Of The Gods,0.726,0.535,2
A,J57,Son of the Sun,A736.10,Human Son Of Sun,0.725,0.389,2
A,L72G,Obstacle flight: the thrown salt,D672,Obstacle Flight,0.725,0.422,2
A,M146,The fox gets bait from trap by luring wolf into it,K1115.1,Animal Gets Bait From Trap By Luring Another Animal Into It,0.725,0.681,3
A,K76c1,Woman gives birth to a gourd,T543.5,Birth From Gourd,0.724,0.688,2
A,L15h2,Person’s soul is in a bird,E707,Person With More Than One Soul,0.723,0.413,2
A,K80c2,The treasure finders who murder one another,N553.3,Treasure Finders Must Not Take All Of Money,0.723,0.373,2
A,K76c1,Woman gives birth to a gourd,T555.2,Queen Gives Birth To A Gourd,0.722,0.653,2
A,C30A,A pound of flesh,K255.4,Camel Has Offered One Pound Of Flesh To Jackal For Help,0.722,0.390,2
A,M183a,Eating contest: one against many,K81,Deceptive Eating Contest,0.722,0.413,2
A,K76A,Frog as a marriage partner,B604.5,Marriage To Frog,0.720,0.615,2
A,L19b1,The seven-headed monster,Z111.3,Death As Eight-Headed Monster,0.719,0.474,2
A,K27R,To visit the world of the dead,Q271.3,Woman On Visit To World Of Dead May Not Return Until She Pays Debt To Dead,0.719,0.447,3
A,M84b1,A journey to the land of the fish,F127.3,Journey To Land Of Crocodiles,0.718,0.573,2
A,I72A,Stars are children of the Sun and the Moon,A764.1,Stars As Children Of The Moon,0.606,0.718,3
A,D1A,Mother-in-law is the Fire,S51,Cruel Mother-In-Law,0.718,0.430,2
A,K120a2,Not my mother but my mother-in-law,C171,Mother-In-Law Tabu,0.717,0.359,2
A,K56ab,"Girl sheds her shirts, snake sheds his skins",A2483.1,Why Snake Sheds Skin,0.716,0.559,3
A,K80a5,A wild boar and the fratricide,X1233.1.2,The Great Wild-Boar,0.716,0.471,2
A,B102,Clouds from smoke,A1133.3,Clouds As Smoke Rising To Sky,0.716,0.465,2
A,I20C,Dwarfs live in the underworld,F451.4.2.1,Dwarfs Live In A Cliff,0.716,0.455,2
A,A14,Eclipses: relations between the Sun and the Moon,A737.11,Partial Eclipses Because Of Ailments Of Sun Or Moon,0.715,0.641,3
A,B48B,Human flesh in the animals,D1008,Magic Human Flesh,0.715,0.444,2
A,I36,"Thunder and lightning are relatives, spouses or in-laws",F968,Extraordinary Thunder And Lightning,0.715,0.575,2
A,K27zz3,A hole behind an apple-tree,D950.10,Magic Apple Tree,0.715,0.357,2
A,A24A,The first day or night: transformed into spirits,H722,Riddle Of The Day And Night,0.715,0.600,2
A,I64,Milky Way is a trace of animals,A778,Origin Of The Milky Way,0.714,0.567,2
A,F2A,The wrong way to be born,F401.9,Spirit With Feet Turned Wrong Way,0.714,0.480,2
A,L72C,Obstacle flight: the thrown mirror,D672,Obstacle Flight,0.714,0.399,2
A,I69,Star dung,A788.4,Shooting Stars Are Star-Dung,0.714,0.467,2
A,K160,Three hairs from the devil’s beard,G303.4.1.3,Devil's Beard,0.714,0.398,2
A,E9N,Sea mammal-wife,D127,Transformation: Man To Sea Mammal,0.713,0.428,2
A,K27g5,The wooden axe,H1116.2,Task: Breaking Iron With Wooden Axe,0.713,0.478,2
A,K103C,Helpful bull fights in the forest of copper,B411.1,Helpful Bull,0.712,0.499,2
A,I58,Milky Way is the way of birds,A778.6,Milky Way As The Sperma Of The Gods,0.711,0.480,2
A,M114,Rope of sand,X1757,Rope Of Sand (Chaff),0.710,0.532,2
A,G28,The fish tree,F811.5.3,Fish-Producing Tree,0.710,0.541,2
A,I106,Ursa major is a person,A771,Origin Of The Great Bear (Ursa Major),0.708,0.592,2
A,J25B,Dead mother fetches food for her baby,E323.1,Dead Mother Returns To See Baby,0.708,0.524,3
A,L72F,Obstacle flight: the thrown entrails,D672,Obstacle Flight,0.708,0.405,2
A,I3A,Lightning is a whip,A1141.4,Lightning As God's Whip,0.708,0.658,2
A,M153B,Wolf rides a horse,G241.3,Witch Rides On Horse,0.708,0.375,2
A,H48,Daughters of evil spirit,A2523.1,Why Hog Has Evil Spirit,0.707,0.601,2
A,L37c1,Luck (good or bad) as a person,J174,Good And Bad In All Books,0.707,0.482,2
A,M5B,The ungrateful passenger,K952.1,Ungrateful River Passenger Kills Carrier From Within,0.706,0.473,2
A,B48B,Human flesh in the animals,G64,Human Flesh Being Cooked Speaks Out,0.704,0.506,2
A,M106d,"My name is ""Son-in-law""",S56,Cruel Son-In-Law,0.704,0.399,2
A,M84b1,A journey to the land of the fish,F117,Journey To The Land Of The Thunders,0.703,0.573,2
A,M57C,Gold producing animal,B103.0.4,Gold-Producing Serpent,0.703,0.379,2
A,M15,Tied to a tree,K1218.7,Importunate Lover Tied To Tree,0.703,0.428,2
A,I102,Milky Way is a tree,A778,Origin Of The Milky Way,0.703,0.666,2
A,M188,The painted jackal,J951.4.1,Painted Jackal Admitted Neither To The Peacocks Nor To The Jackals,0.703,0.476,2
A,K85C,The four-legged horse is faster than the three-legged one,A136.1.2.1,Sleipnir: Eight-Legged Horse Of Odin,0.702,0.491,2
A,I65,Milky Way of the dead,A778,Origin Of The Milky Way,0.701,0.591,2
A,A46,The Sun and Moon emerge from the eyes of a being,R9.1.3,Sun And Moon Imprison Each Other,0.701,0.525,2
A,A22B,Hot fire and cold ashes,F716.3,Fountain Hot Or Cold As Desired,0.701,0.505,2
A,H47,Offended sky or earth,A731,Sun As King Of Sky And Earth,0.700,0.495,2
A,F52,Pubic hair for a bird’s crest,D1311.20,Oracular Pubic Hair,0.700,0.601,2
A,M106d,"My name is ""Son-in-law""",W111.5.6,Lazy Son-In-Law: Afraid Of A Dog,0.700,0.388,2
A,K38b4,Serpent comes out of the water,D1524.12,Magic Handaxe Comes To One Over Water,0.700,0.390,2
A,M7a1,Celestial bodies move above the hero,A702.3.1,Celestial Bodies Attached To A Wheel In Heaven Around Which They Move,0.700,0.544,2
A,E19,Origin of drugs: person torn to pieces,G512.9.2,Ogre Torn To Pieces By Birds,0.699,0.558,2
A,M13,The short-sighted wish is granted,J2072.3,Short-Sighted Wish: All He Pulls On Will Follow,0.699,0.560,3
A,J42,Waters split apart,C984.8,Island Split Apart For Broken Tabu,0.698,0.577,2
A,K99a3,"The happy dream: Sun, Moon and stars",H642.1,"What Is Highest? Sun, Moon, And Stars",0.698,0.422,3
A,K56a4f,The unkind girl becomes ugly,K1984.3,The Girl With The Ugly Name,0.698,0.381,2
A,B69B,Frog’s back scratched: hence its stripes,A2217.2,Chipmunk's Back Scratched: Hence His Stripes,0.698,0.454,2
A,K108,A revived wife betrays her husband,H592.2,Poison In Nectar: Wife Who Betrays Husband To His Enemies,0.697,0.554,3
A,B16C,Salt-grinding mill,D1601.21.1,Self-Grinding Salt-Mill,0.697,0.528,2
A,E9N,Sea mammal-wife,F531.1.8.8,Giant (Giantess) As Sea-Mammal,0.696,0.444,2
A,B33f1,Mistress of night and day,A1172,Determination Of Night And Day,0.696,0.500,2
A,J25a1,Child born in grave saves his mother,T581.5,Child Born During Snowstorm,0.696,0.491,2
A,M153B,Wolf rides a horse,E581.2,Ghost Rides Horse,0.696,0.366,2
A,F51,The clandestine lover,H81,Clandestine Lover Recognized By Tokens,0.696,0.458,2
A,I72A,Stars are children of the Sun and the Moon,A764.1.1,Stars As Children Of Sun Eaten By Their Father,0.696,0.571,3
A,C11,Divine father avenges his son,N810.3,Hero's Divine Father As Helper,0.695,0.473,2
A,B91A,Eyes borrowed and never returned,E781.3,Eyes Borrowed By Animal,0.695,0.571,2
A,H42,Creator goes away for a while,A78,Creator Goes To Make Afterworld,0.695,0.463,2
A,L37c1,Luck (good or bad) as a person,F277.0.3,Good And Bad Fairies Battle,0.695,0.478,2
A,L72i,Obstacle flight: the thrown soap,D672,Obstacle Flight,0.695,0.396,2
A,I64,Milky Way is a trace of animals,A778.6,Milky Way As The Sperma Of The Gods,0.695,0.436,2
A,I141,The magic wand,D1505.7,Magic Wand Restores Sight,0.694,0.462,2
A,M183a,Eating contest: one against many,J2228,Loss Of Eating Contest Because Of Weak Legs,0.694,0.405,2
A,M46D,Child cries for a toy,T646.1,Child Cries Because His Father Is Unknown,0.694,0.443,2
A,M153B,Wolf rides a horse,G303.7.1,Devil Rides Horse,0.694,0.367,2
A,A47,The Sun is born from an egg,B19.3,Horse Born Of Egg,0.694,0.457,2
A,L31A,Children carried away to the sky,R13.0.1,Children Carried Off By Animals,0.693,0.493,2
A,C8a2,The stone lion,M341.2.10,Prophecy: Death From Bite Of Stone Lion,0.693,0.462,2
A,L72D,Obstacle flight: the thrown scissors,D672,Obstacle Flight,0.693,0.392,2
A,I72A,Stars are children of the Sun and the Moon,A764.3,Most Brilliant Stars Children Of The Sun; Others Are Children Of The Moon,0.685,0.693,4
A,L15D,The external soul,E710.2,External Soul Avenges Murder,0.692,0.411,2
A,L116A,Doe with golden horns,B101.4,Hind With Golden Horns,0.691,0.490,2
A,L15h1,Person’s soul is in the egg,E707,Person With More Than One Soul,0.690,0.437,2
A,A24A,The first day or night: transformed into spirits,D621.0.1,One Shape By Day; Another By Night,0.690,0.511,2
A,I20c2,Dwarfs live at the horizon,F451.4.2.4,Dwarfs Live In A Church,0.690,0.558,2
A,B116b,Sacred book gets wet,M114.1,Oath On Sacred Book,0.690,0.512,2
A,J32D,Princess in a tower (The glass mountain),F751,Glass Mountain,0.689,0.391,2
A,K32E,"The gold, the silver, the wood",F841.2.1,Gold (Silver) Mast,0.689,0.457,2
A,I62,Milky Way is a river,A778,Origin Of The Milky Way,0.689,0.533,2
A,F65A,Death feigned to meet paramour,K1862,Death Feigned To Meet Lover,0.689,0.513,3
A,A8B,The Sun in the land of the dead,E481,Land Of The Dead,0.689,0.405,2
A,M29G,Trickster-hare or rabbit,D411.3,Transformation: Hare (Rabbit) To Another Animal,0.689,0.411,2
A,M29G,Trickster-hare or rabbit,D315.5,Transformation: Hare (Rabbit) To Person,0.688,0.416,2
A,K99a3,"The happy dream: Sun, Moon and stars",A700.7,"Sun, Moon, And Stars Nourished On Fire",0.688,0.476,3
A,K33A,Younger brother transformed into animal,K2211.0.2,Treacherous Younger Brother(S),0.688,0.424,2
A,F27,Girls and the water spirits,F420.1.4.3,Water-Spirits As Dwarfs,0.688,0.397,2
A,E9,The mysterious housekeeper,N832.1,Boy As Mysterious Housekeeper For Buffalo Herd,0.688,0.497,2
A,E9M,Bear-wife,R13.1.6,Girl Abducted By Bear And Made His Wife,0.688,0.352,2
A,B58,Wild turkey’s red neck,A2332.5.5,Why Turkey Has Red Eyes,0.688,0.544,2
A,I87c1,A mouse makes a boat,B295.1,Mouse Makes Boat Of Bread-Crust,0.687,0.532,3
A,K120a5,Luring a woman to a ship,K1339.2.1,Seduction By Luring Woman To Platform To Look For Distant Ship,0.687,0.498,2
A,L102A,Escape from the sea-gull husband,E423.3.9,Revenant As Sea-Gull,0.687,0.582,2
A,F82,Incest with mother-in-law,P262,Mother-In-Law,0.687,0.392,2
A,K35a3,The master becomes the servant,K527.3,Exchange Of Clothes Between Master And His Servant,0.687,0.448,2
A,K32E,"The gold, the silver, the wood",F786.1,Chairs Of Gold And Silver,0.687,0.417,2
A,I59,Milky Way is spilled straw,A778,Origin Of The Milky Way,0.686,0.580,2
A,K66D,The bear’s (adopted) son,A189.11,Mortal Adopted Son By God,0.685,0.493,2
A,I61,Milky Way is a stream of secretion,A778.8,Milky Way Is Smoke (Ashes),0.685,0.500,2
A,I8E,Four men at the cardinal points,Z140.2.1,Color Symbolism Of The Cardinal Points,0.685,0.514,2
A,L42J,Tree bends down (mice in the ogre’s bag),D1648.1.1,Tree Bends Only To Heroine,0.685,0.444,2
A,I20c2,Dwarfs live at the horizon,F451.4.1.12,Dwarfs Live In Stones,0.685,0.552,2
A,H50,Sky god and mistress of the dead,A210,Sky-God,0.684,0.394,2
A,M152B,Brave donkey and cowardly lion,A2524.5,Why Lion Is Brave,0.684,0.573,2
A,K32b1,Mother substitutes her daughter,K1317.5,Woman Substitutes For Her Daughter In The Dark,0.684,0.373,2
A,M114G,"The camel is high, the goat has a long beard",F531.1.6.4,Giant With Long Beard,0.684,0.445,2
A,M29G,Trickster-hare or rabbit,B211.2.6,Speaking Hare (Rabbit),0.683,0.431,2
A,I102,Milky Way is a tree,A778.6,Milky Way As The Sperma Of The Gods,0.683,0.512,2
A,N28E,Bridge across the sea,F842.2.3.1,Bridge Of Boats Across Sea,0.683,0.488,3
A,J62,People turned into stones,D471.8.1,Stolen Chickens Turned To Stones In Cooking,0.683,0.424,2
A,M53C,Red eyes,A2332.5.5,Why Turkey Has Red Eyes,0.683,0.391,2
A,K27I,Task: to dry a body of water,C615,Forbidden Body Of Water,0.683,0.561,2
A,I20c2,Dwarfs live at the horizon,F451.4.1,Dwarfs Live Under The Ground,0.683,0.470,2
A,K75C,Seven years without washing,D1672.0.1,Magic Fire Burns For Seven Years,0.682,0.352,2
A,L1c1,An escape to the sky,A1142.3,Persons Escape To Sky And Become Thunder,0.682,0.446,2
A,I61,Milky Way is a stream of secretion,A778.1.1,Milky Way Is The Wild Hunt,0.682,0.555,2
A,A11A,Eyes of the Sun and the Moon: coolness and night,A736.11,Contest Between Sun And Moon,0.682,0.486,2
A,F53,Ugly husband,J1541.3,Woman Repulses Ugly Husband's Advances,0.682,0.450,2
A,I65,Milky Way of the dead,A778.6,Milky Way As The Sperma Of The Gods,0.682,0.454,2
A,G10,The hanging tree,J162,Wisdom Acquired By Hanging In A Tree,0.681,0.500,2
A,L15h4,Person’s soul is in a needle,E707,Person With More Than One Soul,0.681,0.415,2
A,M164,All tracks going into the den and none coming out,J644.1,Fox Sees All Tracks Going Into Lion's Den But None Coming Out,0.681,0.459,4
A,I64A,Race along Milky Way,A778.8,Milky Way Is Smoke (Ashes),0.681,0.433,2
A,M106d,"My name is ""Son-in-law""",M343.1,Prophecy: Murder By Son-In-Law,0.680,0.365,2
A,I127,Ursa major is a bed,A771,Origin Of The Great Bear (Ursa Major),0.680,0.568,2
A,K66D,The bear’s (adopted) son,S22.1.1,Adopted Son Plots Death Of Parents,0.680,0.466,2
A,M91B,The sold ashes,K121,Lime (Ashes) Sold As Gold,0.680,0.522,2
A,M11,The unclean food,V229.2.2,Saintly Babe Disgorges Unclean Food,0.680,0.455,2
A,K73a9,The speaking bed,N454.1,Speaking Bed-Legs Overheard,0.680,0.399,2
